도로명주소,지번주소,위도,경도
경상북도 울진읍 새마실 3길 57,경상북도 울진읍 읍내리 618-4,37.0023,129.401453
경상북도 울진읍 새마실 3길 57,경상북도 울진읍 읍내리 618-4,37.0023,129.401453
경상북도 울진읍 온양2길 74,경상북도 울진읍 온양리 337-4,37.015203,129.413327
경상북도 울진읍 새마실 3길 41-2,경상북도 울진읍 읍내리 637-15,37.000888,129.401588
경상북도 울진읍 새마실 4길 30,경상북도 울진읍 읍내리 595-1,36.99885,129.403273
경상북도 울진읍 새마실로 15,경상북도 울진읍 읍내리 583-12,36.997853,129.40364
경상북도 울진읍 새마실로 15,경상북도 울진읍 읍내리 583-12,36.997853,129.40364
경상북도 울진읍 읍내로 53,경상북도 울진읍 읍내리 44-5,36.992179,129.404175
경상북도 울진읍 월변 4길 45,경상북도 울진읍 읍내리 307-4,36.986932,129.397302
경상북도 울진읍 월변 3길 62,경상북도 울진읍 읍내리 403-1,36.99145,129.397202
경상북도 울진읍 강변로 157,경상북도 울진읍 읍내리 690-3,36.993991,129.395086
경상북도 울진읍 향교로 12,경상북도 울진읍 읍내리 77-11,36.99207,129.399803
경상북도 울진읍 월변8길 19,경상북도 울진읍 읍내리 207-3,36.984953,129.398371
,경상북도 울진읍 읍내리 187,36.985926,129.398681
경상북도 울진읍 강변로 99,경상북도 울진읍 읍내리 135-5,36.99053,129.39937
경상북도 울진읍 옥계현충길 34-3,경상북도 울진읍 읍내리 491-1,36.994751,129.399284
경상북도 울진읍 읍내8길 17-16,경상북도 울진읍 읍내리 511-8,36.995357,129.402352
경상북도 울진읍 새마실로 46,경상북도 울진읍 연지리 770,36.999328,129.405487
,경상북도 울진읍 읍내리 2-10,36.994122,129.404538
,경상북도 울진읍 읍내리 545,36.993209,129.404935
경상북도 울진읍 공세항길 19-47,경상북도 울진읍 읍내리 39-4,36.991186,129.404526
,경상북도 울진읍 읍내리 13-1,36.992266,129.406707
경상북도 울진읍 현내항길 71,경상북도 울진읍 연지리 119,36.9932,129.409882
경상북도 울진읍 토일1길 70-2,경상북도 울진읍 읍남리 353-4,36.977867,129.395467
경상북도 울진읍 울진북로 636-2,경상북도 울진읍 읍내리 619-3,37.003114,129.400917
경상북도 울진읍 울진북로 925,경상북도 울진읍 온양리 224-20,37.024055,129.408595
경상북도 울진읍 울진북로 967,경상북도 울진읍 온양리 86,37.027343,129.408887
경상북도 평해읍 월송길 209,경상북도 평해읍 월송리 482-4,36.741966,129.461697
경상북도 평해읍 월송길 199,경상북도 평해읍 월송리 491-10,36.741439,129.461278
경상북도 평해읍 월송길 183,경상북도 평해읍 월송리 530-1,36.740869,129.461115
경상북도 평해읍 월송길 168-5,경상북도 평해읍 월송리 642-1,36.740503,129.460953
경상북도 평해읍 월송길 95,경상북도 평해읍 월송리 560-6,36.736928,129.460506
경상북도 평해읍 월송3길 36-71,경상북도 평해읍 월송리 457,36.743294,129.460864
,경상북도 평해읍 월송리 721-7,36.735925,129.462516
경상북도 평해읍 정산길 3,경상북도 평해읍 월송리 951-1,36.730456,129.457879
경상북도 평해읍 평해 7길 55,경상북도 평해읍 평해리 432-2,36.727883,129.444466
경상북도 평해읍 평해7길 31,경상북도 평해읍 평해리 450-1,36.72773,129.443211
경상북도 평해읍 평해7길 16-1,경상북도 평해읍 평해리 886,36.727471,129.442425
경상북도 평해읍 평해로 85,경상북도 평해읍 평해리 929-7,36.728139,129.440442
경상북도 평해읍 평해로 82-42,경상북도 평해읍 평해리 900-12,36.727867,129.441589
경상북도 평해읍 평해로 77,경상북도 평해읍 평해리 929-12,36.727149,129.441517
경상북도 평해읍 평해 5길 16,경상북도 평해읍 평해리 937-2,36.726388,129.440725
경상북도 평해읍 평해 8길 23,경상북도 평해읍 평해리 930-15,36.72701,129.440172
경상북도 평해읍 평해 5길 38,경상북도 평해읍 평해리 965,36.726433,129.439573
경상북도 평해읍 평해5길 66,경상북도 평해읍 평해리 773,36.725361,129.439062
경상북도 평해읍 평해5길 61-4,경상북도 평해읍 평해리 842,36.725263,129.439298
경상북도 평해읍 평해5길 50,경상북도 평해읍 평해리 764-1,36.725853,129.439376
경상북도 평해읍 평해2길 10,경상북도 평해읍 평해리 779,36.724635,129.438816
경상북도 평해읍 평해1길 8,경상북도 평해읍 평해리 863-7,36.722931,129.440408
경상북도 평해읍 평해1길 13-1,경상북도 평해읍 평해리 867-10,36.723002,129.440981
경상북도 평해읍 제장로 147-4,경상북도 평해읍 직산리 13-14,36.734063,129.475706
경상북도 평해읍 제장로 129,경상북도 평해읍 직산리 34,36.73258,129.475802
경상북도 평해읍 직고개길 55-13,경상북도 평해읍 직산리 201-1,36.7234,129.417603
경상북도 평해읍 울진대게로 787-1,경상북도 평해읍 직산리 290-13,36.721155,129.471476
경상북도 평해읍 직고개길 17,경상북도 평해읍 직산리 290-44,36.719243,129.471023
경상북도 평해읍 울진대게로 689,경상북도 평해읍 거일리 13-19,36.71245,129.473974
경상북도 평해읍 울진대게로 675,경상북도 평해읍 거일리 38,36.711406,129.474673
경상북도 평해읍 기알길 31-3,경상북도 평해읍 거일리 196-21,36.702744,129.475111
경상북도 평해읍 울진대게로 525,경상북도 평해읍 거일리 280-2,36.698813,129.475459
경상북도 평해읍 울진대게로 497-1,경상북도 평해읍 거일리 306,36.697168,129.472987
경상북도 북면 석호1길 25,경상북도 북면 나곡리 93-12,37.112361,129.374393
경상북도 북면 석호1길 25,경상북도 북면 나곡리 93-12,37.112361,129.374393
경상북도 북면 부구 3길 14-3,경상북도 북면 부구리 172-5,37.104555,129.372562
경상북도 북면 덕구온천로 12,경상북도 북면 부구리 369-9,37.100844,129.371238
경상북도 북면 덕구온천로 28,경상북도 북면 부구리 304-1,37.100723,129.370078
경상북도 북면 흥부길 77,경상북도 북면 부구리 339,37.101819,129.367178
경상북도 북면 흥부길 77,경상북도 북면 부구리 339,37.101819,129.367178
경상북도 북면 흥부길 4-10,경상북도 북면 부구리 616,37.101324,129.364784
경상북도 북면 흥부길 57-2,경상북도 북면 부구리 633,37.102064,129.365008
경상북도 북면 흥부길 57-2,경상북도 북면 부구리 633,37.102064,129.365008
,경상북도 북면 부구리 854-18,37.099503,129.358568
,경상북도 북면 부구리 1010-2,37.096589,129.352293
경상북도 북면 부구6길 20,경상북도 북면 부구리 303-1,37.102516,129.369211
경상북도 북면 덕구온천로 46-8,경상북도 북면 부구리 361-8,37.100713,129.367367
,경상북도 북면 부구리 163-43,37.104719,129.375677
경상북도 북면 나실길 18,경상북도 북면 나곡리 706-1,37.126482,129.370217
경상북도 근남면 비월길 3,경상북도 근남면 수곡리 144-12,36.953136,129.374019
경상북도 근남면 뒷들교,경상북도 근남면 구산리 258-3,36.951206,129.378353
경상북도 근남면 노음 3길 1,경상북도 근남면 노음리 315-6,36.9622,129.395451
경상북도 근남면 노음 4길 16,경상북도 근남면 노음리 409,36.962305,129.39358
경상북도 근남면 노음5길 7,경상북도 근남면 노음리 331-9,36.961245,129.394266
경상북도 근남면 노음4길 1,경상북도 근남면 노음리 302-3,36.961824,129.395027
경상북도 근남면 망양정로 1177,경상북도 근남면 노음리 322-38,36.964246,129.39831
경상북도 근남면 수산 2길 38,경상북도 근남면 수산리 379-4,36.967753,129.398236
경상북도 매화면 매화1길 92,경상북도 매화면 매화리 1139-2,36.91275,129.382496
경상북도 매화면 매화2길 36-29,경상북도 매화면 매화리 1183-7,36.909121,129.379669
경상북도 매화면 매화2길 21,경상북도 매화면 매화리 1178-16,36.910601,129.380113
경상북도 매화면 매화매실길 76,경상북도 매화면 매화리 1021,36.918067,129.378641
경상북도 매화면 매화 매실길 255,경상북도 매화면 매화리 626-2,36.924584,129.377372
경상북도 매화면 매화 매실길 483,경상북도 매화면 금매리 582,36.934749,129.377079
경상북도 매화면 금매길 37-1,경상북도 매화면 금매리 353-2,36.933312,129.383817
경상북도 매화면 망양정로 67,경상북도 매화면 오산리 981,36.890404,129.415045
경상북도 기성면 구산길 38,경상북도 기성면 구산리 326-2,36.754891,129.466421
경상북도 기성면 구산길 66-4,경상북도 기성면 구산리 312-40,36.75592,129.466531
경상북도 기성면 구산길 114,경상북도 기성면 구산리 311-5,36.758223,129.467266
경상북도 기성면 구산길 151,경상북도 기성면 구산리 254,36.759478,129.468751
경상북도 기성면 척산 1길 19-2,경상북도 기성면 척산리 110-3,36.794331,129.450395
경상북도 기성면 척산길 51-21,경상북도 기성면 척산리 211-13,36.796867,129.45151
경상북도 기성면 척산길 76,경상북도 기성면 척산리 203-1,36.79843,129.451834
경상북도 기성면 기성본길 80,경상북도 기성면 기성리 174,36.801031,129.456611
경상북도 기성면 사동항길 369,경상북도 기성면 사동리 226,36.826061,129.446004
경상북도 기성면 망양로 103,경상북도 기성면 망양리 147-6,36.845439,129.430597
경상북도 기성면 망양골안길 4,경상북도 기성면 망양리 301-2,36.852062,129.426758
경상북도 기성면 현종산길 14,경상북도 기성면 덕신리 345-5,36.881422,129.414516
경상북도 온정면 상소태길 5-4,경상북도 온정면 소태리 566-1,36.719937,129.350647
경상북도 온정면 온정로 1265,경상북도 온정면 소태리 544,36.718964,129.347826
경상북도 온정면 소태로 15,경상북도 온정면 소태리 881-1,36.723094,129.344929
경상북도 죽변면 죽변2길 47,경상북도 죽변면 죽변리 74,37.061181,129.423454
경상북도 죽변면 죽변2길 71-8,경상북도 죽변면 죽변리 91-1,37.061749,129.425029
경상북도 죽변면 등대길 92,경상북도 죽변면 죽변리 120-16,37.061749,129.425029
경상북도 죽변면 등대길 28-2,경상북도 죽변면 죽변리 2-63,37.057211,129.428831
경상북도 죽변면 등대길 40,경상북도 죽변면 죽변리 3-1,37.05756,129.428803
경상북도 죽변면 죽변2길 154,경상북도 죽변면 죽변리 141,37.062613,129.424879
경상북도 죽변면 죽변 2길 174,경상북도 죽변면 죽변리 67-9,37.062402,129.423836
경상북도 죽변면 죽변 2길 198,경상북도 죽변면 죽변리 320-8,37.062159,129.422397
,경상북도 죽변면 죽변리 266-2,37.06354,129.420501
경상북도 죽변면 죽변 4길 52,경상북도 죽변면 죽변리 298,37.064463,129.421313
경상북도 죽변면 죽변 4길 58,경상북도 죽변면 죽변리 298-1,37.064804,129.421909
경상북도 죽변면 죽변 4길 90,경상북도 죽변면 죽변리 197-1,37.064477,129.423777
경상북도 죽변면 죽변북로 62,경상북도 죽변면 죽변리 283-1,37.064317,129.418505
경상북도 죽변면 죽변북로 64-12,경상북도 죽변면 후정리 31-5,37.065029,129.418189
경상북도 죽변면 죽변북로 78-43,경상북도 죽변면 죽변리 227-4,37.065044,129.416834
경상북도 죽변면 죽변북로 78-43,경상북도 죽변면 죽변리 227-4,37.065044,129.416834
경상북도 죽변면 죽변북로 78-46,경상북도 죽변면 죽변리 222-20,37.064935,129.417556
경상북도 죽변면 죽변북로 78-46,경상북도 죽변면 죽변리 222-20,37.064935,129.417556
경상북도 죽변면 후정2길 20-10,경상북도 죽변면 죽변리 225,37.065986,129.416635
경상북도 죽변면 죽변북로 78-65,경상북도 죽변면 후정리 178-8,37.065413,129.415596
경상북도 죽변면 죽변북로 78-65,경상북도 죽변면 후정리 178-8,37.065413,129.415596
경상북도 죽변면 후정2길 30,경상북도 죽변면 후정리 174-2,37.066841,129.416072
경상북도 죽변면 후정2길 2,경상북도 죽변면 후정리 181-12,37.064667,129.414675
경상북도 죽변면 후정2길 2,경상북도 죽변면 후정리 181-12,37.064667,129.414675
경상북도 죽변면 죽변북로 132,경상북도 죽변면 후정리 114,37.066381,129.412167
경상북도 죽변면 후정3길 14-3,경상북도 죽변면 후정리 1226,37.063661,129.413257
경상북도 죽변면 죽변북로75,경상북도 죽변면 죽변리 240-14,37.064346,129.417159
경상북도 죽변면 골장길 223,경상북도 죽변면 봉평리 292-5,37.033836,129.414292
경상북도 죽변면 골장길 223,경상북도 죽변면 봉평리 292-5,37.033836,129.414292
경상북도 죽변면 봉평길 96,경상북도 죽변면 봉평리 507-7,37.045516,129.409814
경상북도 죽변면 죽변중앙로 126,경상북도 죽변면 죽변리 408-24,37.057829,129.418298
경상북도 죽변면 죽변항길 37,경상북도 죽변면 죽변리 390-314,37.057837,129.420518
경상북도 죽변면 죽변 중앙로 223-1,경상북도 죽변면 죽변리 10-48,37.056812,129.426903
경상북도 죽변면 죽변중앙로 186,경상북도 죽변면 죽변리 32-4,37.059319,129.424538
경상북도 죽변면 죽변1길 57,경상북도 죽변면 죽변리 54,37.060977,129.423091
경상북도 죽변면 죽변1길 57,경상북도 죽변면 죽변리 54,37.060977,129.423091
경상북도 죽변면 죽변북로 146,경상북도 죽변면 후정리 630-4,37.067414,129.41024
경상북도 죽변면 죽변북로 146,경상북도 죽변면 후정리 630-4,37.067414,129.41024
경상북도 죽변면 죽변중앙로 221-3,경상북도 죽변면 죽변리 10-86,37.056651,129.426836
,경상북도 죽변면 봉평리 295-2,37.033768,129.414466
경상북도 죽변면 죽변 7길 6,경상북도 죽변면 죽변리 429-9,37.060996,129.420422
경상북도 죽변면 죽변 8길 13,경상북도 죽변면 죽변리 432-35,37.060516,129.420483
경상북도 죽변면 죽변 2길 5-38,경상북도 죽변면 죽변리 326-1,37.061477,129.421099
경상북도 죽변면 죽변 3길 20,경상북도 죽변면 죽변리 320,37.062764,129.422011
경상북도 죽변면 죽변6길 36,경상북도 죽변면 죽변리 251-17,37.061928,129.419018
경상북도 죽변면 죽변북로 48,경상북도 죽변면 죽변리 266,37.063788,129.42029
경상북도 죽변면 죽변북로 48,경상북도 죽변면 죽변리 266,37.063528,129.420491
경상북도 죽변면 죽변6길 12 ,경상북도 죽변면 죽변리 260-2,37.062393,129.420028
경상북도 죽변면 죽변6길 12 ,경상북도 죽변면 죽변리 260-2,37.062393,129.420028
경상북도 죽변면 죽변5길 22,경상북도 죽변면 죽변리 271-4,37.063089,129.419306
경상북도 죽변면 죽변 5길 22,경상북도 죽변면 죽변리 271-4,37.063024,129.419391
경상북도 죽변면 죽변 5길 41,경상북도 죽변면 죽변리 242-4,37.062341,129.417775
,경상북도 죽변면 죽변리 436-8,37.060269,129.417284
,경상북도 죽변면 후정리 338-4,37.054181,129.414427
경상북도 후포면 삼율1길 27-8,경상북도 후포면 삼율리 124-3,36.68969,129.4283006
경상북도 후포면 후포삼율로 46-6,경상북도 후포면 삼율리 179-2,36.68969,129.4283006
경상북도 후포면 후포삼율로 40,경상북도 후포면 삼율리 179-9,36.68969,129.4283006
경상북도 후포면 후포삼율로 51,경상북도 후포면 삼율리 189,36.68969,129.4283006
경상북도 후포면 정실2길 18,경상북도 후포면 삼율리 256-3,36.68969,129.4283006
경상북도 후포면 삼율리 530-57,경상북도 후포면 삼율리 530-57,36.68969,129.4283006
경상북도 후포면 정실 2길 43,경상북도 후포면 삼율리 219,36.68969,129.4283006
경상북도 후포면 후포삼율로 85-12,경상북도 후포면 삼율리 276-17,36.68969,129.4283006
경상북도 후포면 삼율6길 1-18,경상북도 후포면 삼율리 295,36.68969,129.4283006
경상북도 후포면 삼율리 402,경상북도 후포면 삼율리 402,36.68969,129.4283006
경상북도 후포면 삼율 6길 15,경상북도 후포면 삼율리 294-7,36.68969,129.4283006
경상북도 후포면 삼율6길 16-9,경상북도 후포면 삼율리 313-5,36.68969,129.4283006
경상북도 후포면 삼율리 361,경상북도 후포면 삼율리 361,36.68969,129.4283006
경상북도 후포면 삼율5길 17,경상북도 후포면 삼율리 310-6,36.68969,129.4283006
경상북도 후포면 후포삼율로 114,경상북도 후포면 삼율리 319-9,36.68969,129.4283006
경상북도 후포면 후포리 1036-124,경상북도 후포면 후포리 1036-124,36.6785346,129.44737
경상북도 후포면 울진대게로 14-12,경상북도 후포면 삼율리 281-6,36.68969,129.4283006
경상북도 후포면 울진대게로 14-8,경상북도 후포면 삼율리 281,36.68969,129.4283006
경상북도 후포면 울진대게로 24-7,경상북도 후포면 삼율리 280,36.68969,129.4283006
경상북도 후포면 울진대게로 14-3,경상북도 후포면 삼율리 168-2,36.68969,129.4283006
경상북도 후포면 삼율2길 15-32,경상북도 후포면 삼율리 76,36.68969,129.4283006
경상북도 후포면 삼율2길 20-3,경상북도 후포면 삼율리 164-4,36.68969,129.4283006
경상북도 후포면 후포로 59-1,경상북도 후포면 후포리 628-1,36.6792131,129.4484951
경상북도 후포면 후포로 70,경상북도 후포면 후포리 626-8,36.6791276,129.44912
경상북도 후포면 후포로 79-1,경상북도 후포면 후포리 625-7,36.6798895,129.4502386
경상북도 후포면 후포로 92-3,경상북도 후포면 후포리 623-64,36.6798766,129.4515898
경상북도 후포면 울진후포로 105,경상북도 후포면 후포리 623-39,36.680539,129.4527106
경상북도 후포면 후포삼율로 67,경상북도 후포면 삼율리 232-1,36.68969,129.4283006
경상북도 후포면 후포 3길 35-1,경상북도 후포면 후포리 609-36,36.682761,129.4537312
경상북도 후포면 후포리 297-35,경상북도 후포면 후포리 297-35,36.6815666,129.4550076
경상북도 후포면 후포로 154-4,경상북도 후포면 후포리 316-3,36.6825389,129.4571895
경상북도 후포면 울진대게로 169-45,경상북도 후포면 후포리 316-84,36.6825956,129.4600161
경상북도 후포면 후포로 177-1,경상북도 후포면 후포리 494-1,36.6832366,129.4598605
경상북도 후포면 후포7길 63,경상북도 후포면 후포리 96,36.6862378,129.460413
경상북도 후포면 후포6길 82,경상북도 후포면 후포리 553-85,36.6854991,129.4633784
경상북도 후포면 후포리 550,경상북도 후포면 후포리 550,36.6846625,129.4625669
경상북도 후포면 울진대게로 359,경상북도 후포면 후포리 27-1,36.6890811,129.4652173
경상북도 후포면 울진대게로 315-1,경상북도 후포면 후포리 553-46,36.6849316,129.464006
경상북도 후포면 울진대게로 283,경상북도 후포면 후포리 559-35,36.6820641,129.4640131
경상북도 후포면 후포로 249,경상북도 후포면 후포리 564-52,36.6803303,129.4642726
경상북도 후포면 후포로 24,경상북도 후포면 삼율리 112-3,36.68969,129.4283006
경상북도 후포면 후포로 195,경상북도 후포면 후포리 581-5,36.6816377,129.4608547
경상북도 후포면 삼율5길 31,경상북도 후포면 삼율리 368-4,36.68969,129.4283006
경상북도 후포면 후포로 151,경상북도 후포면 후포리 315,36.6828785,129.4568864
경상북도 후포면 후포로 142-1,경상북도 후포면 후포리 297-30,36.6824239,129.455927
경상북도 후포면 후포로 126,경상북도 후포면 후포리 289-45,36.6817628,129.4543742
경상북도 후포면 후포로 35-1,경상북도 후포면 후포리 1019-4,36.6792046,129.4456483
경상북도 후포면 후포로 244,경상북도 후포면 후포리 564-75,36.6797239,129.4643114
경상북도 후포면 삼율3길 29,경상북도 후포면 삼율리 92-3,36.68969,129.4283006
경상북도 후포면 후포로 11,경상북도 후포면 삼율리 48-1,36.68969,129.4283006
경상북도 후포면 후포로 1,경상북도 후포면 삼율리 52-1,36.68969,129.4283006
경상북도 후포면 삼율4길 22,경상북도 후포면 삼율리 37-5,36.68969,129.4283006
경상북도 후포면 청구천길 29,경상북도 후포면 후포리 995,36.6825296,129.4445376
경상북도 후포면 청구천길 4-8,경상북도 후포면 후포리 1002-6,36.6816677,129.4448403
경상북도 후포면 고동골길 5-12,경상북도 후포면 후포리 1005,36.6815339,129.445572
경상북도 후포면 상밤터1길 28,경상북도 후포면 삼율리 530-67,36.68969,129.4283006
경상북도 후포면 상밤터 1길 40,경상북도 후포면 삼율리 530-3,36.68969,129.4283006
경상북도 후포면 상밤터 1길 59-9,경상북도 후포면 삼율리 341-25,36.68969,129.4283006
경상북도 후포면 상밤터 1길 59-22,경상북도 후포면 삼율리 438-5,36.68969,129.4283006
경상북도 후포면 상밤터 1길 59-10 ,경상북도 후포면 삼율리 341-16,36.68969,129.4283006
경상북도 후포면 여심1길 34-12,경상북도 후포면 금음리 220-4,36.6632504,129.4325914
경상북도 후포면 섶밭1길 34,경상북도 후포면 금음리 177-2,36.666786,129.4330319
경상북도 후포면 섶밭2길 10,경상북도 후포면 금음리 161-8,36.6671444,129.4326796
경상북도 후포면 섶밭2길 76,경상북도 후포면 금음리 166-13,36.668046,129.4343003
경상북도 후포면 후포삼율로 36,경상북도 후포면 금음리 1-5,36.6734742,129.438944
경상북도 후포면 울진대게로 43,경상북도 후포면 삼율리 124-25,36.68969,129.4283006
경상북도 후포면 후포 6길 119,경상북도 후포면 후포리 69,36.6870907,129.4639872
경상북도 후포면 후포6길 13-4,경상북도 후포면 후포리 456,36.6834498,129.4608366
경상북도 후포면 후포로 120,경상북도 후포면 후포리 289-15,36.6814713,129.4540704
경상북도 후포면 후포3길 3,경상북도 후포면 후포리 615-7,36.6813927,129.453323
경상북도 후포면 상밤터 1길 59-25,경상북도 후포면 삼율리 341-9,36.68969,129.4283006
경상북도 후포면 실배길 40,경상북도 후포면 후포리 944-1,36.6901454,129.4455901
경상북도 후포면 후포로 154-1,경상북도 후포면 후포리 339-13,36.6827772,129.4573936
광주광역시 광산구 내상로 15번길 63(송정동),광주광역시 광산구 송정동 752-8,35.14182123,126.798344
광주광역시 광산구 내상로15번안길 8 (송정동),광주광역시 광산구 송정동 765-1,35.14116353,126.7972772
광주광역시 광산구 광산로67번길 40 (송정동),광주광역시 광산구 송정동 781-11,35.14219708,126.7969495
광주광역시 광산구 내상로33번길 98 (송정동),광주광역시 광산구 송정동 657-2,35.1414412,126.8012285
광주광역시 광산구 송도로320번길 19 (신촌동),광주광역시 광산구 신촌동 709-7,35.14059819,126.804067
광주광역시 광산구 송도로304번길 54 (송정동),광주광역시 광산구 송정동 435-5,35.13920109,126.803521
광주광역시 광산구 야촌길 34 (신촌동),광주광역시 광산구 신촌동 707-75,35.1394955,126.8062754
광주광역시 광산구 용보로49번길 26 (송정동),광주광역시 광산구 송정동 327-6,35.13654689,126.8032116
광주광역시 광산구 용보로27번길 33 (송정동),광주광역시 광산구 송정동 425-41,35.13708665,126.8028924
광주광역시 광산구 용보로 15-2 (송정동),광주광역시 광산구 송정동 268-38,35.13708563,126.800945
광주광역시 광산구 송도로 338-13 (신촌동),광주광역시 광산구 신촌동 703-13,35.14247659,126.8036557
광주광역시 광산구 사암로24번길 59 (신촌동),광주광역시 광산구 신촌동 823-7,35.14539065,126.8102509
광주광역시 광산구 사암로31번길 4 (신촌동),광주광역시 광산구 신촌동 913-3,35.14729192,126.8071919
광주광역시 광산구 신흥신기길 12 (신촌동),광주광역시 광산구 신촌동 1047-8,35.14470969,126.8041466
광주광역시 광산구 신흥신기안길 7-3(신촌동),광주광역시 광산구 신촌동 1057-13,35.14447984,126.8016506
광주광역시 광산구 송정로51번길 12 (송정동),광주광역시 광산구 송정동 880-8,35.13564743,126.7968744
광주광역시 광산구 송정로30번길 42 (도산동),광주광역시 광산구 도산동 960-7,35.13481972,126.7926279
광주광역시 광산구 신도산길 63 (송정동),광주광역시 광산구 송정동 1145-7,35.1328115,126.7912137
광주광역시 광산구 서도산길 70-26 (도산동),광주광역시 광산구 도산동 1302-2,35.12891215,126.7882202
광주광역시 광산구 서도산길 70-26 (도산동),광주광역시 광산구 도산동 1302-2,35.12891215,126.7882202
광주광역시 광산구 서도산길 70-10 (도산동),광주광역시 광산구 도산동 1110-1,35.12877908,126.7873805
광주광역시 광산구 신도산길 12 (송정동),광주광역시 광산구 송정동 919-13,35.13160023,126.7888138
광주광역시 광산구 동산길 87-1 (동산동),광주광역시 광산구 동산동 411-4,35.11442656,126.721864
광주광역시 광산구 삼도봉정길 2 (도덕동),광주광역시 광산구 도덕동 574-1,35.1633934,126.6931058
광주광역시 광산구 오운로(임곡동),광주광역시 광산구 오운동 292-2,35.157312,126.6939069
광주광역시 광산구 삼도지정길 23 (지평동),광주광역시 광산구 지평동 435-4,35.1576715,126.7168684
광주광역시 광산구 가삼길 57 (지평동),광주광역시 광산구 지평동 505-1,35.15496079,126.7198257
광주광역시 광산구 운평길 16 (지평동),광주광역시 광산구 지평동 242-1,35.15174096,126.7316519
광주광역시 광산구 신흥신기길 40-2 (신촌동),광주광역시 광산구 신촌동 1040-20,35.14566277,126.8030803
광주광역시 광산구 광산로89번길 19 (송정동),광주광역시 광산구 송정동 732-15,35.14271899,126.7996007
광주광역시 광산구 월전로 10-5(평동),광주광역시 광산구 월전동 1092,35.12129203,126.7773542
광주광역시 광산구 평동로 765-4(평동),광주광역시 광산구 옥동 537-4,35.12554647,126.758531
광주광역시 광산구 평동로 766번길(평동),광주광역시 광산구 옥동 493-2,35.12478835,126.7575102
광주광역시 광산구 평동로(평동),광주광역시 광산구 옥동 282-61,35.12504605,126.7607725
광주광역시 광산구 박호등임로 603 (등임동),광주광역시 광산구 등임동 12-9,35.19495757,126.7701268
광주광역시 광산구 임곡연동길 103 (고룡동),광주광역시 광산구 고룡동 119-1,35.20381922,126.7765432
광주광역시 광산구 임곡연동길 126 (고룡동),광주광역시 광산구 고룡동 143,35.20416307,126.7777543
광주광역시 광산구 임곡로 231 (산막동),광주광역시 광산구 산막동 226-3,35.20613865,126.763113
광주광역시 광산구 천동길 13-3 (신룡동),광주광역시 광산구 신룡동 561-1,35.2106063,126.7617444
광주광역시 광산구 임곡두정길 35 (두정동),광주광역시 광산구 두정동 551-6,35.21436947,126.7585351
광주광역시 광산구 임곡로(두정동),광주광역시 광산구 두정동 543-2,35.21477628,126.7553415
광주광역시 광산구 성내길 55 (임곡동),광주광역시 광산구 임곡동 310,35.21880495,126.7498955
광주광역시 광산구 고봉로 785 (임곡동),광주광역시 광산구 임곡동 494-2,35.21903676,126.7443212
광주광역시 광산구 고봉로 803 (임곡동),광주광역시 광산구 임곡동 490-5,35.21977475,126.7429412
광주광역시 광산구 고봉로 838 (임곡동),광주광역시 광산구 임곡동 799-10,35.22141707,126.7393452
광주광역시 광산구 임곡상촌길 202-2 (오산동),광주광역시 광산구 오산동 790-3,35.23262407,126.7292917
광주광역시 광산구 임곡본촌길 246 (오산동),광주광역시 광산구 오산동 654,35.22494451,126.7235087
광주광역시 광산구 봉흥길 168-4 (사호동),광주광역시 광산구 사호동 369-3,35.21897621,126.7305321
광주광역시 광산구 원사호길 78 (사호동),광주광역시 광산구 사호동 516-2,35.21579712,126.730311
광주광역시 광산구 본량용강길 1 (산수동),광주광역시 광산구 산수동 625,35.1920019,126.7463114
광주광역시 광산구 두정동 543-2,,35.215023,126.755307
광주광역시 광산구 금치길 26 (송치동),광주광역시 광산구 송치동 434-1,35.18330559,126.7314827
광주광역시 광산구 본량황계길 173 (송치동),광주광역시 광산구 송치동 383-9,35.17546571,126.736659
광주광역시 광산구 본량신흥길 82 (남산동),광주광역시 광산구 남산동 677-3,35.18260515,126.7211138
광주광역시 광산구 본량황산길 56 (북산동),광주광역시 광산구 북산동 180-1,35.17971832,126.7160007
광주광역시 광산구 용진로 215 (북산동),광주광역시 광산구 북산동 754-3,35.17659391,126.7119736
광주광역시 광산구 도림상길 14 (도덕동),광주광역시 광산구 도덕동 443,35.16779515,126.699209
광주광역시 광산구 명화안길 22 (명화동),광주광역시 광산구 명화동 246-4,35.12463748,126.7230545
광주광역시 광산구 명화안길 1 (명화동),광주광역시 광산구 명화동 245-1,35.12462813,126.7219235
광주광역시 광산구 명화평지길 245 (지정동),광주광역시 광산구 지정동 1268-3,35.13072015,126.7154741
광주광역시 광산구 오운로 433-1 (도덕동),광주광역시 광산구 도덕동 644-1,35.16220711,126.6975795
광주광역시 광산구 삼암길 23-2 (삼거동),광주광역시 광산구 삼거동 119-1,35.16372792,126.679538
광주광역시 광산구 송도로 223-10 (도산동),광주광역시 광산구 도산동 925-3,35.13435268,126.795893
광주광역시 광산구 신흥신기안길 27-3 (신촌동),광주광역시 광산구 신촌동 1055-21,35.14457833,126.8026263
광주광역시 광산구 산정로18번길 7-6 (산정동),광주광역시 광산구 산정동 969-2,35.16841523,126.8040867
광주광역시 광산구 산정로18번길 19-11 (산정동),광주광역시 광산구 산정동 968-4,35.16850029,126.8046283
